2017-03-02 8:36,입구,613,2015,경영학부,경영대학
2017-03-02 8:36,출구,142,2017,소프트웨어학부,IT대학
2017-03-02 8:36,출구,452,2014,일어일문학과,인문대학
2017-03-02 8:37,출구,284,2015,경제학과,경제통상대학
2017-03-02 8:38,입구,761,2016,유기신소재·파이버공학과,공과대학
2017-03-02 8:39,입구,102,2016,유기신소재·파이버공학과,공과대학
2017-03-02 8:40,출구,44,2010,중어중문학과,인문대학
2017-03-02 8:40,출구,158,2013,화학과,자연과학대학
2017-03-02 8:40,입구,94,2016,유기신소재·파이버공학과,공과대학
2017-03-02 8:40,출구,436,2014,전자정보공학부 전자공학전공,IT대학
2017-03-02 8:40,입구,387,2016,영어영문학과,인문대학
2017-03-02 8:41,출구,242,2017,정보통계·보험수리학과,자연과학대학
2017-03-02 8:41,출구,494,2017,회계학과,경영대학
2017-03-02 8:41,출구,339,2017,경영학부,경영대학
2017-03-02 8:41,출구,52,2012,영어영문학과,인문대학
2017-03-02 8:42,출구,349,2013,전자정보공학부 전자공학전공,IT대학
2017-03-02 8:42,입구,214,2014,글로벌통상학과,경제통상대학
2017-03-02 8:42,출구,407,2016,경제학과,경제통상대학
2017-03-02 8:42,출구,277,2015,건축학부,공과대학
2017-03-02 8:43,출구,142,2014,법학과,법과대학
2017-03-02 8:43,출구,626,2012,화학공학과,공과대학
2017-03-02 8:44,입구,275,2016,행정학부,사회과학대학
2017-03-02 8:44,출구,637,2011,전기공학부,공과대학
2017-03-02 8:44,입구,258,2012,기계공학부,공과대학
2017-03-02 8:44,입구,288,2014,기계공학부,공과대학
2017-03-02 8:45,출구,173,2012,벤처중소기업학과,경영대학
2017-03-02 8:45,출구,767,2012,기계공학부,공과대학
2017-03-02 8:45,입구,1278,2012,컴퓨터학부,IT대학
2017-03-02 8:46,출구,342,2012,벤처중소기업학과,경영대학
2017-03-02 8:46,출구,470,2012,기계공학부,공과대학
2017-03-02 8:46,입구,369,2012,전기공학부,공과대학
2017-03-02 8:47,입구,2,2009,컴퓨터학부,IT대학
2017-03-02 8:47,출구,421,2013,산업·정보시스템공학과,공과대학
2017-03-02 8:47,출구,264,2016,독어독문학과,인문대학
2017-03-02 8:48,출구,311,2016,글로벌통상학과,경제통상대학
2017-03-02 8:48,출구,218,2007,전자정보공학부 전자공학전공,IT대학
2017-03-02 8:48,출구,256,2014,행정학부,사회과학대학
2017-03-02 8:48,출구,70,2014,평생교육학과,사회과학대학
2017-03-02 8:48,출구,1517,2015,법학과,법과대학
2017-03-02 8:48,출구,8,2015,평생교육학과,사회과학대학
2017-03-02 8:49,출구,425,2015,평생교육학과,사회과학대학
2017-03-02 8:49,출구,398,2011,경영학부,경영대학
2017-03-02 8:49,출구,244,2014,회계학과,경영대학
2017-03-02 8:49,출구,250,2015,중어중문학과,인문대학
2017-03-02 8:49,출구,629,2014,평생교육학과,사회과학대학
2017-03-02 8:49,출구,57,2014,불어불문학과,인문대학
2017-03-02 8:50,출구,655,2016,전자정보공학부 전자공학전공,IT대학
2017-03-02 8:50,입구,2,2016,컴퓨터학부,IT대학
2017-03-02 8:51,출구,55,2014,법학과,법과대학
2017-03-02 8:51,입구,2,2014,영어영문학과,인문대학
2017-03-02 8:51,출구,94,2014,영어영문학과,인문대학
2017-03-02 8:51,출구,250,2012,전자정보공학부 IT융합전공,IT대학
2017-03-02 8:51,입구,176,2013,전기공학부,공과대학
2017-03-02 8:52,출구,2,2016,컴퓨터학부,IT대학
2017-03-02 8:52,출구,82,2012,글로벌통상학과,경제통상대학
2017-03-02 8:52,출구,2382,2012,회계학과,경영대학
2017-03-02 8:52,입구,421,2013,산업·정보시스템공학과,공과대학
2017-03-02 8:53,출구,1243,2012,국어국문학과,인문대학
2017-03-02 8:53,출구,193,2016,글로벌통상학과,경제통상대학
2017-03-02 8:53,출구,82,2012,국어국문학과,인문대학
2017-03-02 8:53,출구,90,2012,글로벌통상학과,경제통상대학
2017-03-02 8:54,입구,357,2013,정치외교학과,사회과학대학
2017-03-02 8:54,출구,1286,2017,영어영문학과,인문대학
2017-03-02 8:54,입구,174,2016,법학과,법과대학
2017-03-02 8:54,입구,293,2014,화학공학과,공과대학
2017-03-02 8:54,출구,114,2014,산업·정보시스템공학과,공과대학
2017-03-02 8:55,입구,79,2016,벤처중소기업학과,경영대학
2017-03-02 8:55,입구,340,2012,화학공학과,공과대학
2017-03-02 8:55,입구,86,2008,영어영문학과,인문대학
2017-03-02 8:55,출구,214,2014,글로벌통상학과,경제통상대학
2017-03-02 8:56,출구,227,2013,경영학부,경영대학
2017-03-02 8:56,출구,1041,2010,컴퓨터학부,IT대학
2017-03-02 8:56,출구,227,2012,컴퓨터학부,IT대학
2017-03-02 8:56,출구,73,2017,글로벌미디어학부,IT대학
2017-03-02 8:56,입구,62,2012,글로벌미디어학부,IT대학
2017-03-02 8:56,출구,342,2013,국제법무학과,법과대학
2017-03-02 8:57,입구,76,2012,글로벌미디어학부,IT대학
2017-03-02 8:57,입구,167,2012,국제법무학과,법과대학
2017-03-02 8:57,출구,296,2012,전자정보공학부 전자공학전공,IT대학
2017-03-02 8:57,입구,262,2013,화학공학과,공과대학
2017-03-02 8:58,출구,626,2013,글로벌통상학과,경제통상대학
2017-03-02 8:59,출구,261,2015,컴퓨터학부,IT대학
2017-03-02 8:59,출구,184,2012,전자정보공학부 전자공학전공,IT대학
2017-03-02 8:59,입구,164,2017,전자정보공학부 전자공학전공,IT대학
2017-03-02 9:00,입구,512,2014,경제학과,경제통상대학
2017-03-02 9:00,입구,584,2015,유기신소재·파이버공학과,공과대학
2017-03-02 9:01,출구,188,2014,화학공학과,공과대학
2017-03-02 9:01,출구,1733,2013,경제학과,경제통상대학
2017-03-02 9:01,출구,173,2017,영어영문학과,인문대학
2017-03-02 9:01,출구,1279,2016,화학공학과,공과대학
2017-03-02 9:02,출구,151,2014,영어영문학과,인문대학
2017-03-02 9:02,출구,314,2014,경제학과,경제통상대학
2017-03-02 9:02,출구,412,2014,글로벌미디어학부,IT대학
2017-03-02 9:03,출구,50,2014,글로벌미디어학부,IT대학
2017-03-02 9:04,출구,2,2012,경영학부,경영대학
2017-03-02 9:04,출구,19,2014,글로벌미디어학부,IT대학
2017-03-02 9:04,출구,8,2008,경영학부,경영대학
2017-03-02 9:05,출구,90,2017,법학과,법과대학
2017-03-02 9:05,입구,81,2014,경영학부,경영대학
2017-03-02 9:06,출구,60,2014,벤처중소기업학과,경영대학
2017-03-02 9:07,출구,398,2012,글로벌통상학과,경제통상대학
2017-03-02 9:07,출구,346,2012,경제학과,경제통상대학
2017-03-02 9:08,출구,376,2014,벤처중소기업학과,경영대학
2017-03-02 9:08,출구,218,2017,영어영문학과,인문대학
2017-03-02 9:09,출구,182,2014,벤처중소기업학과,경영대학
2017-03-02 9:09,출구,94,2017,영어영문학과,인문대학
2017-03-02 9:09,출구,194,2017,소프트웨어학부,IT대학
2017-03-02 9:09,출구,24,2017,소프트웨어학부,IT대학
2017-03-02 9:10,출구,237,2013,의생명시스템학부,자연과학대학
2017-03-02 9:10,출구,628,2013,경영학부,경영대학
2017-03-02 9:10,출구,364,2014,회계학과,경영대학
2017-03-02 9:11,입구,240,2013,화학공학과,공과대학
2017-03-02 9:11,출구,44,2012,회계학과,경영대학
2017-03-02 9:12,출구,596,2011,국어국문학과,인문대학
2017-03-02 9:12,출구,75,2011,산업·정보시스템공학과,공과대학
2017-03-02 9:12,입구,62,2017,산업·정보시스템공학과,공과대학
2017-03-02 9:13,출구,188,2014,사학과,인문대학
2017-03-02 9:14,출구,24,2014,전자정보공학부 IT융합전공,IT대학
2017-03-02 9:14,출구,166,2012,국제법무학과,법과대학
2017-03-02 9:14,출구,369,2012,전기공학부,공과대학
2017-03-02 9:14,출구,688,2014,전자정보공학부 IT융합전공,IT대학
2017-03-02 9:15,출구,46,2015,물리학과,자연과학대학
2017-03-02 9:15,출구,304,2016,전자정보공학부 IT융합전공,IT대학
2017-03-02 9:16,입구,1041,2010,컴퓨터학부,IT대학
2017-03-02 9:16,출구,214,2017,불어불문학과,인문대학
2017-03-02 9:16,출구,76,2016,건축학부,공과대학
2017-03-02 9:17,입구,628,2013,경영학부,경영대학
2017-03-02 9:17,출구,283,2017,불어불문학과,인문대학
2017-03-02 9:17,출구,86,2016,건축학부,공과대학
2017-03-02 9:17,출구,106,2013,정치외교학과,사회과학대학
2017-03-02 9:17,입구,346,2013,경영학부,경영대학
2017-03-02 9:17,출구,400,2010,영어영문학과,인문대학
2017-03-02 9:17,입구,878,2013,경영학부,경영대학
2017-03-02 9:17,입구,163,2012,회계학과,경영대학
2017-03-02 9:18,입구,85,2015,영어영문학과,인문대학
2017-03-02 9:19,출구,568,2016,전자정보공학부 전자공학전공,IT대학
2017-03-02 9:19,출구,78,2012,화학공학과,공과대학
2017-03-02 9:19,출구,594,2011,행정학부,사회과학대학
2017-03-02 9:19,출구,358,2011,행정학부,사회과학대학
2017-03-02 9:20,출구,1539,2006,전기공학부,공과대학
2017-03-02 9:21,입구,80,2014,경제학과,경제통상대학
2017-03-02 9:21,출구,184,2012,영어영문학과,인문대학
2017-03-02 9:21,입구,94,2015,영어영문학과,인문대학
2017-03-02 9:21,입구,280,2016,화학공학과,공과대학
2017-03-02 9:22,입구,4,2015,정보통계·보험수리학과,자연과학대학
2017-03-02 9:22,입구,578,2015,정보통계·보험수리학과,자연과학대학
2017-03-02 9:23,입구,306,2010,법학과,법과대학
2017-03-02 9:23,입구,1624,2010,정치외교학과,사회과학대학
2017-03-02 9:23,입구,350,2016,AI융합학부,IT대학
2017-03-02 9:23,출구,60,2016,전기공학부,공과대학
2017-03-02 9:24,입구,338,2011,글로벌통상학과,경제통상대학
2017-03-02 9:24,입구,107,2015,정보통계·보험수리학과,자연과학대학
2017-03-02 9:25,출구,537,2011,컴퓨터학부,IT대학
2017-03-02 9:25,출구,521,2012,전자정보공학부 전자공학전공,IT대학
2017-03-02 9:25,출구,284,2012,전자정보공학부 전자공학전공,IT대학
2017-03-02 9:25,입구,149,2012,화학공학과,공과대학
2017-03-02 9:26,입구,1307,2015,정보통계·보험수리학과,자연과학대학
2017-03-02 9:26,입구,190,2011,컴퓨터학부,IT대학
2017-03-02 9:26,입구,12,2015,AI융합학부,IT대학
2017-03-02 9:26,입구,204,2015,글로벌통상학과,경제통상대학
2017-03-02 9:26,출구,4,2015,정보통계·보험수리학과,자연과학대학
2017-03-02 9:27,출구,1307,2015,정보통계·보험수리학과,자연과학대학
2017-03-02 9:27,출구,306,2013,정보통신전자공학부,IT대학
2017-03-02 9:27,출구,82,2017,정보사회학과,사회과학대학
2017-03-02 9:27,출구,107,2015,정보통계·보험수리학과,자연과학대학
2017-03-02 9:27,출구,421,2011,경영학부,경영대학
2017-03-02 9:27,입구,2382,2012,회계학과,경영대학
2017-03-02 9:27,출구,1765,2007,경영학부,경영대학
2017-03-02 9:27,입구,269,2012,경제학과,경제통상대학
2017-03-02 9:27,입구,160,2012,경제학과,경제통상대학
2017-03-02 9:27,출구,538,2016,전자정보공학부 전자공학전공,IT대학
2017-03-02 9:28,입구,4,2015,정보통계·보험수리학과,자연과학대학
2017-03-02 9:28,입구,107,2015,정보통계·보험수리학과,자연과학대학
2017-03-02 9:28,출구,84,2010,수학과,자연과학대학
2017-03-02 9:28,입구,1307,2015,정보통계·보험수리학과,자연과학대학
2017-03-02 9:28,출구,782,2013,기계공학부,공과대학
2017-03-02 9:29,출구,12,2015,AI융합학부,IT대학
2017-03-02 9:29,입구,1539,2006,전기공학부,공과대학
2017-03-02 9:29,입구,450,2011,정보통신전자공학부,IT대학
2017-03-02 9:29,출구,1624,2010,정치외교학과,사회과학대학
2017-03-02 9:29,출구,1307,2015,정보통계·보험수리학과,자연과학대학
2017-03-02 9:29,출구,107,2015,정보통계·보험수리학과,자연과학대학
2017-03-02 9:29,출구,4,2015,정보통계·보험수리학과,자연과학대학
2017-03-02 9:30,출구,502,2010,정보통신전자공학부,IT대학
2017-03-02 9:30,입구,1066,2013,회계학과,경영대학
2017-03-02 9:31,입구,222,2011,정보통신전자공학부,IT대학
2017-03-02 9:31,입구,270,2012,정보통신전자공학부,IT대학
2017-03-02 9:32,출구,759,2012,영어영문학과,인문대학
2017-03-02 9:33,출구,306,9338,산업·정보시스템공학과,공과대학
2017-03-02 9:33,출구,215,2013,정치외교학과,사회과학대학
2017-03-02 9:33,출구,34,2011,정보통신전자공학부,IT대학
2017-03-02 9:34,입구,3293,9411,영어영문학과,인문대학
2017-03-02 9:34,입구,64,2013,전기공학부,공과대학
2017-03-02 9:34,입구,204,2013,전기공학부,공과대학
2017-03-02 9:34,입구,628,2013,경영학부,경영대학
2017-03-02 9:34,출구,392,2012,물리학과,자연과학대학
2017-03-02 9:34,출구,90,2013,화학공학과,공과대학
2017-03-02 9:34,출구,499,2013,언론홍보학과,사회과학대학
2017-03-02 9:34,출구,6,2011,컴퓨터학부,IT대학
2017-03-02 9:35,입구,941,2013,회계학과,경영대학
2017-03-02 9:35,입구,947,2016,영어영문학과,인문대학
2017-03-02 9:36,입구,306,9338,산업·정보시스템공학과,공과대학
2017-03-02 9:36,출구,285,2012,건축학부,공과대학
2017-03-02 9:36,출구,22,2010,기계공학부,공과대학
2017-03-02 9:36,출구,68,2013,금융학부,경영대학
2017-03-02 9:36,입구,161,2016,영어영문학과,인문대학
2017-03-02 9:36,출구,696,2011,기계공학부,공과대학
2017-03-02 9:37,입구,22,2010,경영학부,경영대학
2017-03-02 9:37,출구,182,2015,전기공학부,공과대학
2017-03-02 9:37,출구,1131,2011,행정학부,사회과학대학
2017-03-02 9:37,출구,757,2015,전기공학부,공과대학
2017-03-02 9:37,입구,889,2011,금융학부,경영대학
2017-03-02 9:37,입구,68,2013,금융학부,경영대학
2017-03-02 9:37,입구,162,2012,산업·정보시스템공학과,공과대학
2017-03-02 9:37,입구,554,2011,금융학부,경영대학
2017-03-02 9:38,입구,162,2010,금융학부,경영대학
2017-03-02 9:38,입구,2587,2014,금융학부,경영대학
2017-03-02 9:38,입구,236,2016,회계학과,경영대학
2017-03-02 9:39,입구,64,2013,법학과,법과대학
2017-03-02 9:39,입구,120,2014,국제법무학과,법과대학
2017-03-02 9:39,입구,1944,2013,회계학과,경영대학
2017-03-02 9:39,입구,1415,2014,회계학과,경영대학
2017-03-02 9:39,입구,220,2014,경영학부,경영대학
2017-03-02 9:39,출구,660,2014,기계공학부,공과대학
2017-03-02 9:40,입구,400,2010,영어영문학과,인문대학
2017-03-02 9:40,출구,1426,2012,전기공학부,공과대학
2017-03-02 9:40,입구,578,2012,기독교학과,인문대학
2017-03-02 9:41,입구,2845,2012,정치외교학과,사회과학대학
2017-03-02 9:41,출구,64,2014,전기공학부,공과대학
2017-03-02 9:41,입구,522,2012,정치외교학과,사회과학대학
2017-03-02 9:42,입구,2602,2012,정치외교학과,사회과학대학
2017-03-02 9:42,출구,213,2013,경영학부,경영대학
2017-03-02 9:42,입구,188,2013,법학과,법과대학
2017-03-02 9:42,출구,236,2013,경영학부,경영대학
